sequence,scheduledTimeSec,readStartTimeSec,sampleTimeSec,readDurationSec,startLatenessSec,deadlineMiss,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
259,1.29,1.29,1.389915,0.001553,0,0,-0.4,-10.9,-2.5,1.04,0.18,-0.04
260,1.295,1.295,1.395794,0.002432,0,0,-0.5,-10.8,-2.4,1.04,0.19,-0.03
261,1.3,1.3,1.400785,0.002423,0,0,-0.6,-10.8,-1.8,1.04,0.19,-0.03
262,1.305,1.305,1.404825,0.001467,0,0,-0.3,-10.8,-1.5,1.04,0.18,-0.03
263,1.31,1.31,1.40984,0.001478,0,0,-0.3,-10.8,-1.9,1.04,0.18,-0.03
264,1.315,1.315,1.415767,0.002405,0,0,-0.3,-10.7,-2,1.04,0.18,-0.03
265,1.32,1.32,1.420834,0.002472,0,0,-0.3,-10.7,-1.6,1.04,0.17,-0.03
266,1.325,1.325,1.424787,0.001425,0,0,-0.3,-10.7,-1.5,1.04,0.17,-0.04
267,1.33,1.33,1.430809,0.002447,0,0,-0.5,-10.8,-2,1.04,0.18,-0.04
268,1.335,1.335,1.435752,0.00239,0,0,-0.4,-10.7,-2.4,1.03,0.18,-0.04
269,1.34,1.34,1.439927,0.001566,0,0,-0.4,-10.8,-1.9,1.04,0.17,-0.04
270,1.345,1.345,1.444812,0.00145,0,0,-0.3,-10.8,-2.5,1.04,0.18,-0.04
271,1.35,1.35,1.450731,0.002368,0,0,-0.4,-10.8,-2.4,1.04,0.18,-0.04
272,1.355,1.355,1.45485,0.001489,0,0,-0.4,-10.7,-2.3,1.03,0.17,-0.04
273,1.36,1.36,1.459786,0.001425,0,0,-0.3,-10.8,-2.2,1.03,0.17,-0.03
274,1.365,1.365,1.465757,0.002395,0,0,-0.5,-10.9,-2.7,1.03,0.19,-0.04
275,1.37,1.37,1.469726,0.001364,0,0,-0.3,-10.8,-2.8,1.03,0.19,-0.04
276,1.375,1.375,1.474777,0.001416,0,0,-0.4,-10.8,-3.1,1.02,0.19,-0.04
277,1.38,1.380001,1.480748,0.002385,9.99999999917733e-07,0,-0.5,-10.8,-2.8,1.03,0.19,-0.04
278,1.385,1.385,1.485734,0.002373,0,0,-0.6,-10.7,-2.8,1.03,0.19,-0.04
279,1.39,1.390001,1.490067,0.001705,9.99999999917733e-07,0,-0.7,-10.8,-3,1.02,0.19,-0.05
280,1.395,1.395,1.494761,0.001399,0,0,-0.6,-10.7,-2.1,1.04,0.18,-0.04
281,1.4,1.400001,1.500725,0.002362,9.99999999917733e-07,0,-0.4,-10.7,-1.4,1.04,0.17,-0.04
282,1.405,1.405,1.505807,0.002446,0,0,-0.4,-10.7,-1.4,1.03,0.17,-0.03
283,1.41,1.41,1.509764,0.001402,0,0,-0.6,-10.8,-2.2,1.03,0.19,-0.04
284,1.415,1.415,1.515772,0.00241,0,0,-0.5,-10.7,-1.6,1.03,0.18,-0.04
285,1.42,1.42,1.520723,0.002361,0,0,-0.4,-10.8,-2.1,1.03,0.19,-0.04
286,1.425,1.425,1.524775,0.001413,0,0,-0.5,-10.8,-2.3,1.03,0.19,-0.04
287,1.43,1.43,1.529843,0.001481,0,0,-0.5,-10.8,-2.6,1.03,0.19,-0.04
288,1.435,1.435,1.535888,0.002526,0,0,-0.5,-10.8,-2.4,1.03,0.2,-0.04
289,1.44,1.44,1.541011,0.002649,0,0,-0.5,-10.8,-2.3,1.03,0.19,-0.04
290,1.445,1.445,1.544715,0.001353,0,0,-0.6,-10.8,-3,1.03,0.19,-0.04
291,1.45,1.45,1.549951,0.001588,0,0,-0.5,-10.8,-3,1.03,0.19,-0.04
292,1.455,1.455,1.555837,0.002475,0,0,-0.6,-10.9,-2.9,1.03,0.19,-0.04
293,1.46,1.46,1.559737,0.001375,0,0,-0.5,-10.8,-2.9,1.04,0.19,-0.04
294,1.465,1.465,1.564806,0.001444,0,0,-0.4,-10.8,-3,1.03,0.19,-0.04
295,1.47,1.47,1.570854,0.002492,0,0,-0.3,-10.8,-2.4,1.04,0.17,-0.04
296,1.475,1.475,1.574843,0.00148,0,0,-0.3,-10.6,-2,1.04,0.16,-0.03
297,1.48,1.48,1.579802,0.00144,0,0,-0.3,-10.6,-2.1,1.04,0.17,-0.04
298,1.485,1.485,1.585787,0.002425,0,0,-0.3,-10.6,-1.9,1.04,0.17,-0.03
299,1.49,1.49,1.590782,0.00242,0,0,-0.2,-10.7,-2,1.04,0.17,-0.03
300,1.495,1.495,1.594698,0.001336,0,0,-0.4,-10.8,-2.9,1.03,0.19,-0.03
301,1.5,1.5,1.59986,0.001498,0,0,-0.4,-10.8,-2.7,1.03,0.19,-0.03
302,1.505,1.505001,1.605794,0.002431,9.99999999917733e-07,0,-0.5,-10.8,-3.2,1.03,0.2,-0.04
303,1.51,1.51,1.609708,0.001346,0,0,-0.5,-10.8,-2.9,1.03,0.19,-0.04
304,1.515,1.515001,1.614785,0.001422,9.99999999917733e-07,0,-0.5,-10.8,-2.8,1.03,0.19,-0.04
305,1.52,1.52,1.620774,0.002412,0,0,-0.5,-10.8,-2.6,1.04,0.19,-0.04
306,1.525,1.525001,1.625726,0.002362,9.99999999917733e-07,0,-0.4,-10.6,-2.6,1.04,0.18,-0.03
307,1.53,1.53,1.629849,0.001488,0,0,-0.5,-10.6,-2.5,1.04,0.18,-0.03
308,1.535,1.535001,1.634901,0.001538,9.99999999917733e-07,0,-0.4,-10.7,-2.4,1.04,0.18,-0.04
309,1.54,1.54,1.640772,0.00241,0,0,-0.4,-10.7,-2,1.04,0.17,-0.04
310,1.545,1.545,1.6447,0.001338,0,0,-0.4,-10.7,-2.6,1.04,0.18,-0.05
311,1.55,1.55,1.649758,0.001396,0,0,-0.4,-10.7,-2.6,1.04,0.18,-0.05
312,1.555,1.555,1.65578,0.002418,0,0,-0.4,-10.7,-2.7,1.04,0.18,-0.04
313,1.56,1.56,1.660735,0.002373,0,0,-0.4,-10.6,-2.7,1.03,0.18,-0.04
314,1.565,1.565,1.664716,0.001354,0,0,-0.5,-10.7,-3.1,1.03,0.19,-0.04
315,1.57,1.57,1.669812,0.00145,0,0,-0.6,-10.8,-3.1,1.03,0.2,-0.04
316,1.575,1.575,1.675779,0.002417,0,0,-0.5,-10.9,-2.1,1.04,0.18,-0.04
317,1.58,1.58,1.679723,0.001361,0,0,-0.5,-10.8,-2.9,1.04,0.19,-0.04
318,1.585,1.585,1.684778,0.001416,0,0,-0.4,-10.7,-2.8,1.03,0.18,-0.04
319,1.59,1.59,1.690807,0.002445,0,0,-0.2,-10.6,-2.2,1.03,0.16,-0.03
320,1.595,1.595,1.695713,0.002351,0,0,-0.3,-10.6,-2.2,1.04,0.17,-0.04
321,1.6,1.6,1.699744,0.001382,0,0,-0.2,-10.6,-1.9,1.04,0.16,-0.04
322,1.605,1.605,1.704881,0.001519,0,0,-0.3,-10.7,-1.9,1.04,0.16,-0.03
323,1.61,1.61,1.710796,0.002434,0,0,-0.2,-10.7,-2.4,1.03,0.17,-0.03
324,1.615,1.615,1.714914,0.001552,0,0,-0.4,-10.7,-2.6,1.03,0.18,-0.04
325,1.62,1.62,1.71982,0.001458,0,0,-0.4,-10.7,-3.2,1.03,0.18,-0.04
326,1.625,1.625,1.72582,0.002458,0,0,-0.2,-10.7,-2.7,1.04,0.18,-0.04
327,1.63,1.630001,1.729809,0.001446,9.99999999917733e-07,0,-0.3,-10.7,-3.1,1.03,0.18,-0.04
328,1.635,1.635,1.734859,0.001496,0,0,-0.3,-10.7,-2.5,1.03,0.18,-0.03
329,1.64,1.640001,1.740771,0.002408,9.99999999917733e-07,0,-0.4,-10.8,-3.1,1.03,0.19,-0.04
330,1.645,1.645,1.745722,0.002361,0,0,-0.5,-10.7,-3.3,1.03,0.2,-0.04
331,1.65,1.650001,1.749735,0.001371,9.99999999917733e-07,0,-0.6,-10.8,-3.7,1.03,0.21,-0.04
332,1.655,1.655,1.754997,0.001635,0,0,-0.6,-10.9,-3.8,1.03,0.21,-0.04
333,1.66,1.660001,1.760844,0.002481,9.99999999917733e-07,0,-0.4,-10.8,-3,1.03,0.19,-0.04
334,1.665,1.665,1.764774,0.001412,0,0,-0.4,-10.7,-3,1.03,0.18,-0.04
335,1.67,1.67,1.769802,0.001441,0,0,-0.4,-10.7,-2.6,1.03,0.18,-0.04
336,1.675,1.675,1.775817,0.002455,0,0,-0.3,-10.7,-3,1.02,0.19,-0.04
337,1.68,1.68,1.779746,0.001384,0,0,-0.4,-10.7,-2.8,1.03,0.19,-0.04
338,1.685,1.685,1.78483,0.001468,0,0,-0.5,-10.8,-2.5,1.03,0.19,-0.04
339,1.69,1.69,1.790798,0.002436,0,0,-0.4,-10.8,-2.6,1.03,0.18,-0.04
340,1.695,1.695,1.79476,0.001398,0,0,-0.4,-10.9,-3.2,1.03,0.2,-0.05
341,1.7,1.7,1.799736,0.001374,0,0,-0.3,-10.8,-3.5,1.03,0.2,-0.05
342,1.705,1.705,1.805723,0.002361,0,0,-0.4,-10.8,-3.7,1.03,0.2,-0.05
343,1.71,1.71,1.810738,0.002376,0,0,-0.6,-10.9,-3.3,1.03,0.21,-0.05
344,1.715,1.715,1.814716,0.001354,0,0,-0.4,-10.9,-3,1.03,0.2,-0.05
345,1.72,1.72,1.820802,0.00244,0,0,-0.6,-10.8,-2.9,1.03,0.2,-0.04
346,1.725,1.725,1.82576,0.002398,0,0,-0.5,-10.8,-2.9,1.03,0.2,-0.04
347,1.73,1.73,1.829727,0.001365,0,0,-0.3,-10.7,-2.5,1.04,0.18,-0.03
348,1.735,1.735,1.834878,0.001517,0,0,-0.1,-10.7,-2.3,1.04,0.17,-0.04
349,1.74,1.74,1.840804,0.002442,0,0,0,-10.7,-2.6,1.03,0.17,-0.04
350,1.745,1.745,1.844699,0.001337,0,0,-0.2,-10.7,-2.7,1.03,0.17,-0.03
351,1.75,1.75,1.84985,0.001488,0,0,-0.3,-10.7,-2.9,1.03,0.18,-0.04
352,1.755,1.755002,1.855855,0.002492,1.99999999983547e-06,0,-0.2,-10.8,-2.6,1.04,0.17,-0.04
353,1.76,1.76,1.860751,0.002389,0,0,-0.2,-10.8,-2.5,1.03,0.18,-0.04
354,1.765,1.765001,1.864925,0.001563,9.99999999917733e-07,0,-0.4,-10.8,-2.7,1.03,0.18,-0.04
355,1.77,1.77,1.869886,0.001524,0,0,-0.4,-10.9,-3.1,1.03,0.19,-0.04
356,1.775,1.775001,1.875783,0.00242,9.99999999917733e-07,0,-0.4,-10.9,-3.3,1.03,0.19,-0.04
357,1.78,1.78,1.879714,0.001351,0,0,-0.3,-10.7,-1.9,1.04,0.18,-0.03
358,1.785,1.785001,1.884753,0.001391,9.99999999917733e-07,0,-0.3,-10.7,-2.1,1.04,0.18,-0.03
359,1.79,1.79,1.890988,0.002625,0,0,-0.4,-10.7,-2.2,1.04,0.17,-0.04
360,1.795,1.795,1.895764,0.002402,0,0,-0.5,-10.6,-2.4,1.04,0.18,-0.04
361,1.8,1.8,1.899708,0.001346,0,0,-0.5,-10.6,-2,1.04,0.18,-0.04
362,1.805,1.805,1.904872,0.00151,0,0,-0.4,-10.6,-2.2,1.04,0.18,-0.04
363,1.81,1.81,1.910803,0.002441,0,0,-0.5,-10.7,-2.8,1.03,0.19,-0.04
364,1.815,1.815,1.914712,0.00135,0,0,-0.6,-10.7,-2.9,1.03,0.19,-0.04
365,1.82,1.82,1.919829,0.001467,0,0,-0.5,-10.7,-3.1,1.03,0.2,-0.04
366,1.825,1.825,1.925797,0.002434,0,0,-0.6,-10.8,-2.3,1.04,0.19,-0.04
367,1.83,1.83,1.929775,0.001413,0,0,-0.5,-10.7,-2.5,1.04,0.18,-0.04
368,1.835,1.835001,1.934941,0.001578,1.00000000013978e-06,0,-0.4,-10.7,-2.2,1.04,0.18,-0.04
369,1.84,1.84,1.939919,0.001558,0,0,-0.4,-10.7,-2.4,1.04,0.19,-0.04
370,1.845,1.845,1.94574,0.002378,0,0,-0.4,-10.6,-2.4,1.04,0.18,-0.04
371,1.85,1.85,1.949777,0.001415,0,0,-0.5,-10.8,-2.4,1.04,0.18,-0.04
372,1.855,1.855,1.954788,0.001427,0,0,-0.4,-10.7,-2.7,1.03,0.18,-0.04
373,1.86,1.86,1.960715,0.002353,0,0,-0.4,-10.8,-3.1,1.03,0.19,-0.04
374,1.865,1.865,1.964898,0.001536,0,0,-0.5,-10.8,-2.8,1.04,0.19,-0.04
375,1.87,1.87,1.969716,0.001354,0,0,-0.4,-10.8,-2.9,1.04,0.19,-0.04
376,1.875,1.875,1.975722,0.00236,0,0,-0.5,-10.8,-3.3,1.03,0.2,-0.05
377,1.88,1.880001,1.980788,0.002426,9.99999999917733e-07,0,-0.6,-10.8,-2.9,1.03,0.2,-0.04
378,1.885,1.885,1.984759,0.001397,0,0,-0.6,-10.8,-3.2,1.03,0.21,-0.05
379,1.89,1.890001,1.989843,0.00148,9.99999999917733e-07,0,-0.5,-10.8,-3.1,1.03,0.2,-0.04
380,1.895,1.895,1.995813,0.002451,0,0,-0.4,-10.8,-3,1.03,0.19,-0.04
381,1.9,1.900001,1.999722,0.001359,9.99999999917733e-07,0,-0.4,-10.7,-3.1,1.03,0.2,-0.04
382,1.905,1.905,2.004763,0.001401,0,0,-0.3,-10.6,-2.9,1.03,0.19,-0.04
383,1.91,1.910001,2.010735,0.002372,9.99999999917733e-07,0,-0.3,-10.7,-3.3,1.02,0.18,-0.04
384,1.915,1.915,2.015917,0.002555,0,0,-0.3,-10.6,-2.7,1.03,0.18,-0.03
385,1.92,1.92,2.019742,0.00138,0,0,-0.2,-10.7,-1.9,1.03,0.17,-0.03
386,1.925,1.925,2.025757,0.002396,0,0,-0.2,-10.7,-2.3,1.03,0.16,-0.03
387,1.93,1.93,2.030881,0.00252,0,0,-0.3,-10.8,-2.2,1.03,0.17,-0.03
388,1.935,1.935,2.034823,0.001462,0,0,-0.4,-10.7,-1.7,1.04,0.17,-0.03
389,1.94,1.94,2.040225,0.001864,0,0,-0.5,-10.7,-2.7,1.03,0.19,-0.03
390,1.945,1.945002,2.04626,0.002898,1.99999999983547e-06,0,-0.5,-10.7,-2.7,1.03,0.19,-0.03
391,1.95,1.950001,2.050191,0.00183,1.00000000013978e-06,0,-0.4,-10.6,-2.4,1.03,0.18,-0.03
392,1.955,1.955001,2.054873,0.00151,9.99999999917733e-07,0,-0.5,-10.6,-2.3,1.03,0.19,-0.03
393,1.96,1.960001,2.059959,0.001596,1.00000000013978e-06,0,-0.3,-10.7,-2.1,1.04,0.18,-0.04
394,1.965,1.965,2.066222,0.00286,0,0,-0.3,-10.6,-2.3,1.04,0.18,-0.03
395,1.97,1.970001,2.069925,0.001563,9.99999999917733e-07,0,-0.4,-10.7,-2.5,1.04,0.18,-0.03
396,1.975,1.975,2.07507,0.001707,0,0,-0.3,-10.7,-2.6,1.04,0.18,-0.04
397,1.98,1.98,2.080773,0.002411,0,0,-0.2,-10.7,-2.1,1.05,0.17,-0.03
398,1.985,1.985,2.084728,0.001365,0,0,-0.4,-10.7,-2.1,1.04,0.18,-0.03
399,1.99,1.99,2.089822,0.00146,0,0,-0.4,-10.7,-2.6,1.04,0.19,-0.03
400,1.995,1.995,2.095732,0.00237,0,0,-0.5,-10.8,-2.4,1.04,0.19,-0.03
401,2,2,2.099719,0.001357,0,0,-0.5,-10.9,-2.7,1.03,0.2,-0.04
402,2.005,2.005,2.104721,0.00136,0,0,-0.5,-11,-2.6,1.04,0.19,-0.04
403,2.01,2.010001,2.110758,0.002395,9.99999999695689e-07,0,-0.4,-11,-3,1.04,0.21,-0.04
404,2.015,2.015,2.114691,0.001329,0,0,-0.4,-10.8,-2.5,1.04,0.18,-0.04
405,2.02,2.02,2.119699,0.001337,0,0,-0.3,-10.7,-2.3,1.04,0.17,-0.04
406,2.025,2.025,2.125749,0.002387,0,0,-0.4,-10.7,-2.6,1.04,0.18,-0.04
407,2.03,2.030001,2.130766,0.002403,9.99999999695689e-07,0,-0.3,-10.7,-2.8,1.03,0.19,-0.04
408,2.035,2.035,2.134693,0.001331,0,0,-0.5,-10.7,-3.1,1.03,0.2,-0.04
409,2.04,2.04,2.140724,0.002362,0,0,-0.5,-10.8,-2.7,1.03,0.2,-0.04
410,2.045,2.045,2.145707,0.002345,0,0,-0.5,-10.8,-2.5,1.04,0.2,-0.04
411,2.05,2.05,2.149707,0.001346,0,0,-0.4,-10.7,-2.8,1.03,0.19,-0.04
412,2.055,2.055,2.154779,0.001417,0,0,-0.4,-10.8,-3.1,1.03,0.2,-0.04
413,2.06,2.06,2.160786,0.002424,0,0,-0.4,-10.7,-3.3,1.04,0.2,-0.04
414,2.065,2.065,2.165755,0.002393,0,0,-0.4,-10.7,-2.8,1.04,0.19,-0.04
415,2.07,2.07,2.169696,0.001334,0,0,-0.4,-10.6,-2.8,1.04,0.19,-0.04
416,2.075,2.075,2.174835,0.001474,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
417,2.08,2.08,2.180806,0.002444,0,0,-0.5,-10.7,-3.1,1.04,0.2,-0.04
418,2.085,2.085,2.184716,0.001354,0,0,-0.5,-10.7,-2.5,1.04,0.19,-0.03
419,2.09,2.090001,2.189836,0.001473,1.00000000013978e-06,0,-0.5,-10.7,-2.8,1.04,0.2,-0.04
420,2.095,2.095,2.195784,0.002423,0,0,-0.5,-10.7,-3,1.03,0.2,-0.04
421,2.1,2.1,2.20075,0.002388,0,0,-0.5,-10.7,-2.7,1.03,0.19,-0.03
422,2.105,2.105,2.204729,0.001366,0,0,-0.5,-10.7,-2.4,1.03,0.19,-0.03
423,2.11,2.110002,2.209883,0.001519,2.00000000027956e-06,0,-0.3,-10.7,-2.9,1.03,0.19,-0.04
424,2.115,2.115,2.215784,0.002422,0,0,-0.4,-10.8,-2.5,1.04,0.19,-0.04
425,2.12,2.12,2.219746,0.001384,0,0,-0.3,-10.7,-1.9,1.04,0.17,-0.04
426,2.125,2.125,2.224736,0.001374,0,0,-0.3,-10.7,-2,1.04,0.17,-0.04
427,2.13,2.13,2.230715,0.002354,0,0,-0.3,-10.6,-2.6,1.04,0.18,-0.05
428,2.135,2.135001,2.234684,0.001322,9.99999999695689e-07,0,-0.5,-10.6,-2.5,1.04,0.18,-0.04
429,2.14,2.14,2.239725,0.001362,0,0,-0.4,-10.6,-2.4,1.03,0.18,-0.03
430,2.145,2.145,2.244765,0.001403,0,0,-0.4,-10.7,-2.2,1.04,0.18,-0.04
431,2.15,2.15,2.25073,0.002368,0,0,-0.6,-10.7,-3,1.03,0.2,-0.04
432,2.155,2.155001,2.254796,0.001434,9.99999999695689e-07,0,-0.5,-10.7,-2,1.04,0.19,-0.03
433,2.16,2.16,2.259707,0.001345,0,0,-0.3,-10.6,-1.5,1.04,0.17,-0.03
434,2.165,2.165,2.265696,0.002334,0,0,-0.3,-10.7,-1.3,1.04,0.17,-0.04
435,2.17,2.17,2.270718,0.002356,0,0,-0.3,-10.7,-1.4,1.04,0.17,-0.04
436,2.175,2.175001,2.274704,0.001341,9.99999999695689e-07,0,-0.3,-10.8,-1.8,1.04,0.17,-0.04
437,2.18,2.18,2.27992,0.001559,0,0,-0.2,-10.8,-1.4,1.05,0.17,-0.04
438,2.185,2.185,2.285768,0.002406,0,0,-0.4,-10.8,-1.8,1.05,0.18,-0.04
439,2.19,2.19,2.289781,0.001419,0,0,-0.5,-10.7,-1.6,1.05,0.17,-0.04
440,2.195,2.195,2.294706,0.001344,0,0,-0.6,-10.8,-1.9,1.04,0.18,-0.04
441,2.2,2.2,2.300731,0.002368,0,0,-0.5,-10.6,-2.7,1.04,0.19,-0.04
442,2.205,2.205,2.305721,0.002359,0,0,-0.6,-10.7,-2.3,1.04,0.18,-0.04
443,2.21,2.21,2.30969,0.001328,0,0,-0.6,-10.7,-2.8,1.04,0.19,-0.05
444,2.215,2.215,2.314821,0.00146,0,0,-0.5,-10.7,-2.3,1.04,0.18,-0.04
445,2.22,2.22,2.320769,0.002407,0,0,-0.5,-10.8,-1.8,1.04,0.18,-0.04
446,2.225,2.225,2.32573,0.002368,0,0,-0.4,-10.7,-1.9,1.04,0.18,-0.04
447,2.23,2.23,2.329774,0.001414,0,0,-0.5,-10.7,-2,1.03,0.18,-0.03
448,2.235,2.235,2.335775,0.002413,0,0,-0.5,-10.8,-2.3,1.04,0.18,-0.04
449,2.24,2.24,2.340779,0.002416,0,0,-0.6,-10.8,-1.4,1.04,0.18,-0.03
450,2.245,2.245,2.344689,0.001328,0,0,-0.4,-10.7,-1.2,1.04,0.17,-0.03
451,2.25,2.25,2.349769,0.001407,0,0,-0.5,-10.7,-2.2,1.04,0.18,-0.04
452,2.255,2.255,2.355735,0.002374,0,0,-0.5,-10.7,-2.8,1.03,0.2,-0.04
453,2.26,2.260001,2.360725,0.002362,9.99999999695689e-07,0,-0.5,-10.7,-2.3,1.03,0.19,-0.04
454,2.265,2.265001,2.364728,0.001365,9.99999999695689e-07,0,-0.5,-10.7,-2.6,1.03,0.19,-0.04
455,2.27,2.27,2.369796,0.001434,0,0,-0.5,-10.8,-2.3,1.04,0.19,-0.04
456,2.275,2.275,2.375823,0.002461,0,0,-0.4,-10.8,-2.2,1.04,0.18,-0.04
457,2.28,2.280001,2.380829,0.002467,9.99999999695689e-07,0,-0.5,-10.8,-2.9,1.03,0.2,-0.04
458,2.285,2.285,2.384735,0.001373,0,0,-0.4,-10.7,-2.2,1.04,0.19,-0.03
459,2.29,2.29,2.389877,0.001515,0,0,-0.5,-10.7,-2.8,1.04,0.2,-0.04
460,2.295,2.295,2.39574,0.002377,0,0,-0.6,-10.7,-2.9,1.04,0.19,-0.04
461,2.3,2.300001,2.399706,0.001343,9.99999999695689e-07,0,-0.5,-10.7,-2,1.04,0.17,-0.04
462,2.305,2.305,2.404776,0.001414,0,0,-0.5,-10.8,-2.2,1.03,0.18,-0.04
463,2.31,2.31,2.410769,0.002407,0,0,-0.5,-10.7,-2.5,1.04,0.19,-0.04
464,2.315,2.315,2.414878,0.001516,0,0,-0.4,-10.7,-2.4,1.03,0.19,-0.04
465,2.32,2.32,2.41973,0.001368,0,0,-0.4,-10.7,-2.1,1.04,0.19,-0.04
466,2.325,2.325,2.424999,0.001637,0,0,-0.3,-10.7,-1.9,1.04,0.18,-0.03
467,2.33,2.33,2.430772,0.00241,0,0,-0.3,-10.8,-2,1.04,0.18,-0.04
468,2.335,2.335,2.434836,0.001474,0,0,-0.4,-10.7,-3.2,1.03,0.2,-0.04
469,2.34,2.34,2.439852,0.001489,0,0,-0.3,-10.6,-3,1.03,0.19,-0.04
470,2.345,2.345,2.445702,0.002341,0,0,-0.3,-10.6,-2.5,1.03,0.18,-0.04
471,2.35,2.35,2.449695,0.001333,0,0,-0.3,-10.7,-2.1,1.03,0.18,-0.03
472,2.355,2.355,2.454834,0.001474,0,0,-0.3,-10.7,-2,1.04,0.18,-0.03
473,2.36,2.36,2.460823,0.002461,0,0,-0.3,-10.7,-2.3,1.04,0.19,-0.03
474,2.365,2.365,2.464744,0.001382,0,0,-0.4,-10.6,-2,1.04,0.18,-0.04
475,2.37,2.37,2.469862,0.001501,0,0,-0.5,-10.6,-2.3,1.03,0.18,-0.04
476,2.375,2.375,2.475748,0.002387,0,0,-0.5,-10.6,-2.3,1.04,0.18,-0.04
477,2.38,2.38,2.479831,0.001469,0,0,-0.5,-10.7,-2.3,1.04,0.18,-0.04
478,2.385,2.385001,2.484746,0.001383,9.99999999695689e-07,0,-0.5,-10.6,-1.5,1.05,0.17,-0.03
479,2.39,2.39,2.49077,0.002409,0,0,-0.4,-10.7,-2.3,1.04,0.18,-0.04
480,2.395,2.395,2.495718,0.002356,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.03
481,2.4,2.4,2.499686,0.001324,0,0,-0.3,-10.7,-2.3,1.03,0.18,-0.04
482,2.405,2.405001,2.505721,0.002358,9.99999999695689e-07,0,-0.3,-10.7,-2.6,1.03,0.18,-0.04
483,2.41,2.41,2.510724,0.002362,0,0,-0.4,-10.8,-2.6,1.03,0.19,-0.04
484,2.415,2.415,2.514719,0.001358,0,0,-0.3,-10.7,-2.3,1.04,0.18,-0.04
485,2.42,2.42,2.520773,0.002411,0,0,-0.3,-10.8,-2.6,1.04,0.19,-0.04
486,2.425,2.425001,2.524712,0.00135,9.99999999695689e-07,0,-0.6,-10.8,-2.2,1.04,0.18,-0.04
487,2.43,2.43,2.529824,0.001462,0,0,-0.5,-10.7,-2,1.05,0.18,-0.04
488,2.435,2.435,2.535835,0.002473,0,0,-0.4,-10.7,-2.7,1.04,0.18,-0.04
489,2.44,2.44,2.539829,0.001468,0,0,-0.5,-10.7,-2.7,1.04,0.19,-0.04
490,2.445,2.445,2.544831,0.001468,0,0,-0.6,-10.7,-2.3,1.04,0.2,-0.04
491,2.45,2.45,2.550766,0.002404,0,0,-0.5,-10.7,-2.2,1.04,0.19,-0.04
492,2.455,2.455,2.554802,0.00144,0,0,-0.5,-10.7,-2.2,1.04,0.19,-0.03
493,2.46,2.46,2.559933,0.001571,0,0,-0.4,-10.7,-1.8,1.04,0.19,-0.03
494,2.465,2.465,2.565723,0.002361,0,0,-0.3,-10.7,-2.2,1.03,0.19,-0.03
495,2.47,2.47,2.569702,0.00134,0,0,-0.4,-10.7,-2.4,1.03,0.2,-0.03
496,2.475,2.475,2.57485,0.001488,0,0,-0.3,-10.7,-2.5,1.02,0.21,-0.03
497,2.48,2.48,2.580732,0.00237,0,0,0,-10.6,-1.6,1.03,0.19,-0.03
498,2.485,2.485,2.584702,0.001339,0,0,-0.1,-10.5,-1.8,1.03,0.19,-0.03
499,2.49,2.49,2.589742,0.00138,0,0,-0.2,-10.6,-2.2,1.03,0.2,-0.03
500,2.495,2.495,2.595731,0.002369,0,0,-0.2,-10.6,-2.4,1.03,0.21,-0.03
501,2.5,2.5,2.59993,0.001568,0,0,-0.4,-10.7,-1.9,1.03,0.21,-0.03
502,2.505,2.505,2.604749,0.001384,0,0,-0.3,-10.7,-2,1.03,0.21,-0.02
503,2.51,2.510001,2.610792,0.002429,9.99999999695689e-07,0,-0.3,-10.8,-2.7,1.02,0.22,-0.03
504,2.515,2.515,2.615765,0.002403,0,0,-0.2,-10.8,-2.5,1.03,0.22,-0.02
505,2.52,2.520001,2.619704,0.001341,1.00000000013978e-06,0,-0.1,-10.7,-2.7,1.02,0.22,-0.02
506,2.525,2.525,2.625823,0.002461,0,0,-0.2,-10.7,-2.8,1.02,0.23,-0.02
507,2.53,2.530001,2.629758,0.001395,9.99999999695689e-07,0,-0.1,-10.6,-2.7,1.02,0.22,-0.02
508,2.535,2.535,2.634772,0.001411,0,0,-0.1,-10.6,-3,1.02,0.23,-0.02
509,2.54,2.54,2.639723,0.00136,0,0,-0.1,-10.5,-2.5,1.02,0.23,-0.02
510,2.545,2.545,2.645418,0.002058,0,0,-0.1,-10.6,-2.3,1.02,0.23,-0.02
511,2.55,2.550002,2.65127,0.002907,1.99999999983547e-06,0,-0.1,-10.7,-2,1.03,0.22,-0.01
512,2.555,2.555002,2.655316,0.001954,1.99999999983547e-06,0,-0.1,-10.7,-2.1,1.02,0.23,-0.01
513,2.56,2.560002,2.65998,0.001616,1.99999999983547e-06,0,0,-10.6,-2.7,1.01,0.23,-0.01
514,2.565,2.565,2.665747,0.002385,0,0,0,-10.6,-2.3,1.02,0.22,-0.01
515,2.57,2.57,2.669757,0.001395,0,0,0,-10.7,-2.5,1.02,0.22,-0.02
516,2.575,2.575,2.674962,0.001599,0,0,-0.1,-10.7,-2.3,1.03,0.23,-0.02
517,2.58,2.58,2.680802,0.00244,0,0,0,-10.8,-1.9,1.03,0.22,-0.02
518,2.585,2.585,2.68475,0.001388,0,0,-0.2,-10.8,-2.2,1.03,0.22,-0.02
